pack	locus	dcs	syllables	metre	metre_type	method	confidence	text
gita-2	Bhagavadgītā 2.68		16	anuṣṭubh	jati	syllable-heuristic	medium	tasmād yasya mahā-bāho nigṛhītāni sarvaśaḥ
gita-2	Bhagavadgītā 2.69		16	anuṣṭubh	jati	syllable-heuristic	medium	yā niśā sarva-bhūtānāṃ tasyāṃ jāgarti saṃyamī
gita-2	Bhagavadgītā 2.70		11			unresolved		āpūryamāṇam acala-pratiṣṭhaṃ
gita-2	Bhagavadgītā 2.71		16	anuṣṭubh	jati	syllable-heuristic	medium	vihāya kāmān yaḥ sarvān pumāṃś carati niḥspṛhaḥ
gita-2	Bhagavadgītā 2.72		16	anuṣṭubh	jati	syllable-heuristic	medium	eṣā brāhmī sthitiḥ pārtha naināṃ prāpya vimuhyati
gita-3	Bhagavadgītā 3.1		6			unresolved		arjuna uvāca
gita-3	Bhagavadgītā 3.2		16	anuṣṭubh	jati	syllable-heuristic	medium	vyāmiśreṇaiva vākyena buddhiṃ mohayasīva me
gita-3	Bhagavadgītā 3.3		7			unresolved		śrī-bhagavān uvāca
gita-3	Bhagavadgītā 3.4		16	anuṣṭubh	jati	syllable-heuristic	medium	na karmaṇām anārambhān naiṣkarmyaṃ puruṣo ‘śnute
gita-3	Bhagavadgītā 3.5		16	anuṣṭubh	jati	syllable-heuristic	medium	na hi kaś-cit kṣaṇam api jātu tiṣṭhaty akarma-kṛt
gita-3	Bhagavadgītā 3.6		16	anuṣṭubh	jati	syllable-heuristic	medium	karmendriyāṇi saṃyamya ya āste manasā smaran
gita-3	Bhagavadgītā 3.7		16	anuṣṭubh	jati	syllable-heuristic	medium	yas tv indriyāṇi manasā niyamyārabhate ‘rjuna
gita-3	Bhagavadgītā 3.8		16	anuṣṭubh	jati	syllable-heuristic	medium	niyataṃ kuru karma tvaṃ karma jyāyo hy akarmaṇaḥ
gita-3	Bhagavadgītā 3.9		16	anuṣṭubh	jati	syllable-heuristic	medium	yajñārthāt karmaṇo ‘nyatra loko ‘yaṃ karma-bandhanaḥ
gita-3	Bhagavadgītā 3.10		16	anuṣṭubh	jati	syllable-heuristic	medium	saha-yajñāḥ prajāḥ sṛṣṭvā purovāca prajā-patiḥ
gita-3	Bhagavadgītā 3.11		16	anuṣṭubh	jati	syllable-heuristic	medium	devān bhāvayatānena te devā bhāvayantu vaḥ
gita-3	Bhagavadgītā 3.12		16	anuṣṭubh	jati	syllable-heuristic	medium	iṣṭān bhogān hi vo devā dāsyante yajña-bhāvitāḥ
gita-3	Bhagavadgītā 3.13		16	anuṣṭubh	jati	syllable-heuristic	medium	yajña-śiṣṭāśinaḥ santo mucyante sarva-kilbiṣaiḥ
gita-3	Bhagavadgītā 3.14		16	anuṣṭubh	jati	syllable-heuristic	medium	annād bhavanti bhūtāni parjanyād anna-saṃbhavaḥ
gita-3	Bhagavadgītā 3.15		16	anuṣṭubh	jati	syllable-heuristic	medium	karma brahmodbhavaṃ viddhi brahmākṣara-samudbhavam
gita-3	Bhagavadgītā 3.16		16	anuṣṭubh	jati	syllable-heuristic	medium	evaṃ pravartitaṃ cakraṃ nānuvartayatīha yaḥ
gita-3	Bhagavadgītā 3.17		16	anuṣṭubh	jati	syllable-heuristic	medium	yas tv ātma-ratir eva syād ātma-tṛptaś ca mānavaḥ
gita-3	Bhagavadgītā 3.18		16	anuṣṭubh	jati	syllable-heuristic	medium	naiva tasya kṛtenārtho nākṛteneha kaś-cana
gita-3	Bhagavadgītā 3.19		16	anuṣṭubh	jati	syllable-heuristic	medium	tasmād asaktaḥ satataṃ kāryaṃ karma samācara
gita-3	Bhagavadgītā 3.20		16	anuṣṭubh	jati	syllable-heuristic	medium	karmaṇaiva hi saṃsiddhim āsthitā janakādayaḥ
gita-3	Bhagavadgītā 3.21		16	anuṣṭubh	jati	syllable-heuristic	medium	yad yad ācarati śreṣṭhas tat tad evetaro janaḥ
gita-3	Bhagavadgītā 3.22		16	anuṣṭubh	jati	syllable-heuristic	medium	na me pārthāsti kartavyaṃ triṣu lokeṣu kiṃ-cana
gita-3	Bhagavadgītā 3.23		16	anuṣṭubh	jati	syllable-heuristic	medium	yadi hy ahaṃ na varteyaṃ jātu karmaṇy atandritaḥ
gita-3	Bhagavadgītā 3.24		16	anuṣṭubh	jati	syllable-heuristic	medium	utsīdeyur ime lokā na kuryāṃ karma ced aham
gita-3	Bhagavadgītā 3.25		16	anuṣṭubh	jati	syllable-heuristic	medium	saktāḥ karmaṇy avidvāṃso yathā kurvanti bhārata
gita-3	Bhagavadgītā 3.26		16	anuṣṭubh	jati	syllable-heuristic	medium	na buddhi-bhedaṃ janayed ajñānāṃ karma-saṅginām
gita-3	Bhagavadgītā 3.27		16	anuṣṭubh	jati	syllable-heuristic	medium	prakṛteḥ kriyamāṇāni guṇaiḥ karmāṇi sarvaśaḥ
gita-3	Bhagavadgītā 3.28		16	anuṣṭubh	jati	syllable-heuristic	medium	tattva-vit tu mahā-bāho guṇa-karma-vibhāgayoḥ
gita-3	Bhagavadgītā 3.29		16	anuṣṭubh	jati	syllable-heuristic	medium	prakṛteḥ guṇa-saṃmūḍhāḥ sajjante guṇa-karmasu
gita-3	Bhagavadgītā 3.30		16	anuṣṭubh	jati	syllable-heuristic	medium	mayi sarvāṇi karmāṇi saṃnyasyādhy-ātma-cetasā
gita-3	Bhagavadgītā 3.31		16	anuṣṭubh	jati	syllable-heuristic	medium	ye me matam idaṃ nityam anutiṣṭhanti mānavāḥ
gita-3	Bhagavadgītā 3.32		16	anuṣṭubh	jati	syllable-heuristic	medium	ye tv etad abhyasūyanto nānutiṣṭhanti me matam
gita-3	Bhagavadgītā 3.33		16	anuṣṭubh	jati	syllable-heuristic	medium	sadṛśaṃ ceṣṭate svasyāḥ prakṛter jñānavān api
gita-3	Bhagavadgītā 3.34		16	anuṣṭubh	jati	syllable-heuristic	medium	indriyasyendriyasyārthe rāga-dveṣau vyavasthitau
gita-3	Bhagavadgītā 3.35		16	anuṣṭubh	jati	syllable-heuristic	medium	śreyān sva-dharmo viguṇaḥ para-dharmāt svanuṣṭhitāt
gita-3	Bhagavadgītā 3.36		6			unresolved		arjuna uvāca
gita-3	Bhagavadgītā 3.37		7			unresolved		śrī-bhagavān uvāca
gita-3	Bhagavadgītā 3.38		16	anuṣṭubh	jati	syllable-heuristic	medium	dhūmenāvriyate vahnir yathādarśo malena ca
gita-3	Bhagavadgītā 3.39		16	anuṣṭubh	jati	syllable-heuristic	medium	āvṛtaṃ jñānam etena jñānino nitya-vairiṇā
gita-3	Bhagavadgītā 3.40		16	anuṣṭubh	jati	syllable-heuristic	medium	indriyāṇi mano buddhir asyādhiṣṭhānam ucyate
gita-3	Bhagavadgītā 3.41		16	anuṣṭubh	jati	syllable-heuristic	medium	tasmāt tvam indriyāṇy ādau niyamya bharata-rṣabha
gita-3	Bhagavadgītā 3.42		16	anuṣṭubh	jati	syllable-heuristic	medium	indriyāṇi parāṇy āhur indriyebhyaḥ paraṃ manaḥ
gita-3	Bhagavadgītā 3.43		16	anuṣṭubh	jati	syllable-heuristic	medium	evaṃ buddheḥ paraṃ buddhvā saṃstabhyātmānam ātmanā
gita-4	Bhagavadgītā 4.1		7			unresolved		śrī-bhagavān uvāca
gita-4	Bhagavadgītā 4.2		16	anuṣṭubh	jati	syllable-heuristic	medium	evaṃ paraṃ-parā-prāptam imaṃ rāja-rṣayo viduḥ
gita-4	Bhagavadgītā 4.3		16	anuṣṭubh	jati	syllable-heuristic	medium	sa evāyaṃ mayā te ‘dya yogaḥ proktaḥ purātanaḥ
gita-4	Bhagavadgītā 4.4		6			unresolved		arjuna uvāca
gita-4	Bhagavadgītā 4.5		7			unresolved		śrī-bhagavān uvāca
gita-4	Bhagavadgītā 4.6		16	anuṣṭubh	jati	syllable-heuristic	medium	ajo ‘pi sann avyayātmā bhūtānām īśvaro ‘pi san
gita-4	Bhagavadgītā 4.7		16	anuṣṭubh	jati	syllable-heuristic	medium	yadā yadā hi dharmasya glānir bhavati bhārata
gita-4	Bhagavadgītā 4.8		16	anuṣṭubh	jati	syllable-heuristic	medium	paritrāṇāya sādhūnāṃ vināśāya ca duṣkṛtām
gita-4	Bhagavadgītā 4.9		16	anuṣṭubh	jati	syllable-heuristic	medium	janma karma ca me divyam evaṃ yo vetti tattvataḥ
gita-4	Bhagavadgītā 4.10		16	anuṣṭubh	jati	syllable-heuristic	medium	vīta-rāga-bhaya-krodhā man-mayā mām upāśritāḥ
gita-4	Bhagavadgītā 4.11		16	anuṣṭubh	jati	syllable-heuristic	medium	ye yathā māṃ prapadyante tāṃs tathaiva bhajāmy aham
gita-4	Bhagavadgītā 4.12		16	anuṣṭubh	jati	syllable-heuristic	medium	kāṅkṣantaḥ karmaṇāṃ siddhiṃ yajanta iha devatāḥ
gita-4	Bhagavadgītā 4.13		16	anuṣṭubh	jati	syllable-heuristic	medium	cātur-varṇyaṃ mayā sṛṣṭaṃ guṇa-karma-vibhāgaśaḥ
gita-4	Bhagavadgītā 4.14		16	anuṣṭubh	jati	syllable-heuristic	medium	na māṃ karmāṇi limpanti na me karma-phale spṛhā
gita-4	Bhagavadgītā 4.15		16	anuṣṭubh	jati	syllable-heuristic	medium	evaṃ jñātvā kṛtaṃ karma pūrvair api mumukṣubhiḥ
gita-4	Bhagavadgītā 4.16		16	anuṣṭubh	jati	syllable-heuristic	medium	kiṃ karma kim akarmeti kavayo ‘py atra mohitāḥ
gita-4	Bhagavadgītā 4.17		16	anuṣṭubh	jati	syllable-heuristic	medium	karmaṇo hy api boddhavyaṃ boddhavyaṃ ca vikarmaṇaḥ
gita-4	Bhagavadgītā 4.18		16	anuṣṭubh	jati	syllable-heuristic	medium	karmaṇy akarma yaḥ paśyed akarmaṇi ca karma yaḥ
gita-4	Bhagavadgītā 4.19		16	anuṣṭubh	jati	syllable-heuristic	medium	yasya sarve samārambhāḥ kāma-saṃkalpa-varjitāḥ
gita-4	Bhagavadgītā 4.20		16	anuṣṭubh	jati	syllable-heuristic	medium	tyaktvā karma-phalāsaṅgaṃ nitya-tṛpto nirāśrayaḥ
gita-4	Bhagavadgītā 4.21		16	anuṣṭubh	jati	syllable-heuristic	medium	nirāśīr yata-cittātmā tyakta-sarva-parigrahaḥ
gita-4	Bhagavadgītā 4.22		16	anuṣṭubh	jati	syllable-heuristic	medium	yadṛcchā-lābha-saṃtuṣṭo dvaṃdvātīto vimatsaraḥ
gita-4	Bhagavadgītā 4.23		16	anuṣṭubh	jati	syllable-heuristic	medium	gata-saṅgasya muktasya jñānāvasthita-cetasaḥ
gita-4	Bhagavadgītā 4.24		16	anuṣṭubh	jati	syllable-heuristic	medium	brahmārpaṇaṃ brahma havir brahmāgnau brahmaṇā hutam
gita-4	Bhagavadgītā 4.25		16	anuṣṭubh	jati	syllable-heuristic	medium	daivam evāpare yajñaṃ yoginaḥ paryupāsate
gita-4	Bhagavadgītā 4.26		16	anuṣṭubh	jati	syllable-heuristic	medium	śrotrādīnīndriyāṇy anye saṃyamāgniṣu juhvati
gita-4	Bhagavadgītā 4.27		16	anuṣṭubh	jati	syllable-heuristic	medium	sarvāṇīndriya-karmāṇi prāṇa-karmāṇi cāpare
gita-4	Bhagavadgītā 4.28		16	anuṣṭubh	jati	syllable-heuristic	medium	dravya-yajñās tapo-yajñā yoga-yajñās tathāpare
gita-4	Bhagavadgītā 4.29		16	anuṣṭubh	jati	syllable-heuristic	medium	apāne juhvati prāṇaṃ prāṇe ‘pānaṃ tathāpare
gita-4	Bhagavadgītā 4.30		16	anuṣṭubh	jati	syllable-heuristic	medium	apare niyatāhārāḥ prāṇān prāṇeṣu juhvati
gita-4	Bhagavadgītā 4.31		16	anuṣṭubh	jati	syllable-heuristic	medium	yajña-śiṣṭāmṛta-bhujo yānti brahma sanātanam
gita-4	Bhagavadgītā 4.32		16	anuṣṭubh	jati	syllable-heuristic	medium	evaṃ bahu-vidhā yajñā vitatā brahmaṇo mukhe
gita-4	Bhagavadgītā 4.33		16	anuṣṭubh	jati	syllable-heuristic	medium	śreyān dravya-mayād yajñāj jñāna-yajñaḥ paraṃtapa
gita-4	Bhagavadgītā 4.34		16	anuṣṭubh	jati	syllable-heuristic	medium	tad viddhi praṇipātena paripraśnena sevayā
gita-4	Bhagavadgītā 4.35		16	anuṣṭubh	jati	syllable-heuristic	medium	yaj jñātvā na punar moham evaṃ yāsyasi pāṇḍava
gita-4	Bhagavadgītā 4.36		16	anuṣṭubh	jati	syllable-heuristic	medium	api ced asi pāpebhyaḥ sarvebhyaḥ pāpa-kṛttamaḥ
gita-4	Bhagavadgītā 4.37		16	anuṣṭubh	jati	syllable-heuristic	medium	yathaidhāṃsi samiddho ‘gnir bhasmasāt kurute ‘rjuna
gita-4	Bhagavadgītā 4.38		16	anuṣṭubh	jati	syllable-heuristic	medium	na hi jñānena sadṛśaṃ pavitram iha vidyate
gita-4	Bhagavadgītā 4.39		16	anuṣṭubh	jati	syllable-heuristic	medium	śraddhāvāṃl labhate jñānaṃ tat-paraḥ saṃyatendriyaḥ
gita-4	Bhagavadgītā 4.40		16	anuṣṭubh	jati	syllable-heuristic	medium	ajñaś cāśraddadhānaś ca saṃśayātmā vinaśyati
gita-4	Bhagavadgītā 4.41		16	anuṣṭubh	jati	syllable-heuristic	medium	yoga-saṃnyasta-karmāṇaṃ jñāna-saṃchinna-saṃśayam
gita-4	Bhagavadgītā 4.42		16	anuṣṭubh	jati	syllable-heuristic	medium	tasmād ajñāna-saṃbhūtaṃ hṛt-sthaṃ jñānāsinātmanaḥ
gita-5	Bhagavadgītā 5.1		6			unresolved		arjuna uvāca
gita-5	Bhagavadgītā 5.2		7			unresolved		śrī-bhagavān uvāca
gita-5	Bhagavadgītā 5.3		16	anuṣṭubh	jati	syllable-heuristic	medium	jñeyaḥ sa nitya-saṃnyāsī yo na dveṣṭi na kāṅkṣati
gita-5	Bhagavadgītā 5.4		16	anuṣṭubh	jati	syllable-heuristic	medium	sāṃkhya-yogau pṛthag bālāḥ pravadanti na paṇḍitāḥ
gita-5	Bhagavadgītā 5.5		16	anuṣṭubh	jati	syllable-heuristic	medium	yat sāṃkhyaiḥ prāpyate sthānaṃ tad yogair api gamyate
gita-5	Bhagavadgītā 5.6		16	anuṣṭubh	jati	syllable-heuristic	medium	saṃnyāsas tu mahābāho duḥkham āptum ayogataḥ
gita-5	Bhagavadgītā 5.7		16	anuṣṭubh	jati	syllable-heuristic	medium	yoga-yukto viśuddhātmā vijitātmā jitendriyaḥ
gita-5	Bhagavadgītā 5.8		16	anuṣṭubh	jati	syllable-heuristic	medium	naiva kiṃ-cit karomīti yukto manyeta tattva-vit
gita-5	Bhagavadgītā 5.9		16	anuṣṭubh	jati	syllable-heuristic	medium	pralapan visṛjan gṛhṇann unmiṣan nimiṣann api
gita-5	Bhagavadgītā 5.10		16	anuṣṭubh	jati	syllable-heuristic	medium	brahmaṇy ādhāya karmāṇi saṅgaṃ tyaktvā karoti yaḥ
gita-5	Bhagavadgītā 5.11		16	anuṣṭubh	jati	syllable-heuristic	medium	kāyena manasā buddhyā kevalair indriyair api
gita-5	Bhagavadgītā 5.12		16	anuṣṭubh	jati	syllable-heuristic	medium	yuktaḥ karma-phalaṃ tyaktvā śāntim āpnoti naiṣṭhikīm
gita-5	Bhagavadgītā 5.13		16	anuṣṭubh	jati	syllable-heuristic	medium	sarva-karmāṇi manasā saṃnyasyāste sukhaṃ vaśī
gita-5	Bhagavadgītā 5.14		16	anuṣṭubh	jati	syllable-heuristic	medium	na kartṛtvaṃ na karmāṇi lokasya sṛjati prabhuḥ
gita-5	Bhagavadgītā 5.15		16	anuṣṭubh	jati	syllable-heuristic	medium	nādatte kasya-cit pāpaṃ na caiva sukṛtaṃ vibhuḥ
gita-5	Bhagavadgītā 5.16		16	anuṣṭubh	jati	syllable-heuristic	medium	jñānena tu tad ajñānaṃ yeṣāṃ nāśitam ātmanaḥ
gita-5	Bhagavadgītā 5.17		16	anuṣṭubh	jati	syllable-heuristic	medium	tad-buddhayas tad-ātmānas tan-niṣṭhās tat-parāyaṇāḥ
gita-5	Bhagavadgītā 5.18		16	anuṣṭubh	jati	syllable-heuristic	medium	vidyā-vinaya-saṃpanne brāhmaṇe gavi hastini
gita-5	Bhagavadgītā 5.19		16	anuṣṭubh	jati	syllable-heuristic	medium	ihaiva tair jitaḥ sargo yeṣāṃ sāmye sthitaṃ manaḥ
gita-5	Bhagavadgītā 5.20		16	anuṣṭubh	jati	syllable-heuristic	medium	na prahṛṣyet priyaṃ prāpya nodvijet prāpya cāpriyam
gita-5	Bhagavadgītā 5.21		16	anuṣṭubh	jati	syllable-heuristic	medium	bāhya-sparśeṣv asaktātmā vindaty ātmani yat sukham
gita-5	Bhagavadgītā 5.22		16	anuṣṭubh	jati	syllable-heuristic	medium	ye hi saṃsparśa-jā bhogā duḥkha-yonaya eva te
gita-5	Bhagavadgītā 5.23		16	anuṣṭubh	jati	syllable-heuristic	medium	śaknotīhaiva yaḥ soḍhuṃ prāk śarīra-vimokṣaṇāt
gita-5	Bhagavadgītā 5.24		16	anuṣṭubh	jati	syllable-heuristic	medium	yo ‘ntaḥ-sukho ‘ntar-ārāmas tathāntar-jyotir eva yaḥ
gita-5	Bhagavadgītā 5.25		16	anuṣṭubh	jati	syllable-heuristic	medium	labhante brahma-nirvāṇam ṛṣayaḥ kṣīṇa-kalmaṣāḥ
gita-5	Bhagavadgītā 5.26		16	anuṣṭubh	jati	syllable-heuristic	medium	kāma-krodha-viyuktānāṃ yatīnāṃ yata-cetasām
gita-5	Bhagavadgītā 5.27		16	anuṣṭubh	jati	syllable-heuristic	medium	sparśān kṛtvā bahir bāhyāṃś cakṣuś caivāntare bhruvoḥ
gita-5	Bhagavadgītā 5.28		16	anuṣṭubh	jati	syllable-heuristic	medium	yatendriya-mano-buddhir munir mokṣa-parāyaṇaḥ
gita-5	Bhagavadgītā 5.29		16	anuṣṭubh	jati	syllable-heuristic	medium	bhoktāraṃ yajña-tapasāṃ sarva-loka-maheśvaram
gita-6	Bhagavadgītā 6.1		7			unresolved		śrī-bhagavān uvāca
gita-6	Bhagavadgītā 6.2		16	anuṣṭubh	jati	syllable-heuristic	medium	yaṃ saṃnyāsam iti prāhur yogaṃ taṃ viddhi pāṇḍava
gita-6	Bhagavadgītā 6.3		16	anuṣṭubh	jati	syllable-heuristic	medium	ārurukṣor muner yogaṃ karma kāraṇam ucyate
gita-6	Bhagavadgītā 6.4		16	anuṣṭubh	jati	syllable-heuristic	medium	yadā hi nendriyārtheṣu na karmasv anuṣajjate
gita-6	Bhagavadgītā 6.5		16	anuṣṭubh	jati	syllable-heuristic	medium	uddhared ātmanātmānaṃ nātmānam avasādayet
gita-6	Bhagavadgītā 6.6		16	anuṣṭubh	jati	syllable-heuristic	medium	bandhur ātmātmanas tasya yenātmaivātmanā jitaḥ
gita-6	Bhagavadgītā 6.7		16	anuṣṭubh	jati	syllable-heuristic	medium	jitātmanaḥ praśāntasya paramātmā samāhitaḥ
gita-6	Bhagavadgītā 6.8		16	anuṣṭubh	jati	syllable-heuristic	medium	jñāna-vijñāna-tṛptātmā kūṭa-stho vijitendriyaḥ
gita-6	Bhagavadgītā 6.9		16	anuṣṭubh	jati	syllable-heuristic	medium	suhṛn-mitrāry-udāsīna-madhyastha-dveṣya-bandhuṣu
gita-6	Bhagavadgītā 6.10		16	anuṣṭubh	jati	syllable-heuristic	medium	yogī yuñjīta satatam ātmānaṃ rahasi sthitaḥ
gita-6	Bhagavadgītā 6.11		16	anuṣṭubh	jati	syllable-heuristic	medium	śucau deśe pratiṣṭhāpya sthiram āsanam ātmanaḥ
gita-6	Bhagavadgītā 6.12		16	anuṣṭubh	jati	syllable-heuristic	medium	tatraikāgraṃ manaḥ kṛtvā yata-cittendriya-kriyaḥ
gita-6	Bhagavadgītā 6.13		16	anuṣṭubh	jati	syllable-heuristic	medium	samaṃ kāya-śiro-grīvaṃ dhārayann acalaṃ sthiraḥ
gita-6	Bhagavadgītā 6.14		16	anuṣṭubh	jati	syllable-heuristic	medium	praśāntātmā vigatabhīr brahmacāri-vrate sthitaḥ
gita-6	Bhagavadgītā 6.15		16	anuṣṭubh	jati	syllable-heuristic	medium	yuñjann evaṃ sadātmānaṃ yogī niyata-mānasaḥ
gita-6	Bhagavadgītā 6.16		16	anuṣṭubh	jati	syllable-heuristic	medium	nāty-aśnatas tu yogo ‘sti na caikāntam anaśnataḥ
gita-6	Bhagavadgītā 6.17		16	anuṣṭubh	jati	syllable-heuristic	medium	yuktāhāra-vihārasya yukta-ceṣṭasya karmasu
gita-6	Bhagavadgītā 6.18		16	anuṣṭubh	jati	syllable-heuristic	medium	yadā viniyataṃ cittam ātmany evāvatiṣṭhate
gita-6	Bhagavadgītā 6.19		16	anuṣṭubh	jati	syllable-heuristic	medium	yathā dīpo nivāta-stho neṅgate sopamā smṛtā
gita-6	Bhagavadgītā 6.20		16	anuṣṭubh	jati	syllable-heuristic	medium	yatroparamate cittaṃ niruddhaṃ yoga-sevayā
gita-6	Bhagavadgītā 6.21		16	anuṣṭubh	jati	syllable-heuristic	medium	sukham ātyantikaṃ yat tad buddhi-grāhyam atīndriyam
gita-6	Bhagavadgītā 6.22		16	anuṣṭubh	jati	syllable-heuristic	medium	yaṃ labdhvā cāparaṃ lābhaṃ manyate nādhikaṃ tataḥ
gita-6	Bhagavadgītā 6.23		16	anuṣṭubh	jati	syllable-heuristic	medium	taṃ vidyād duḥkha-saṃyoga-viyogaṃ yoga-saṃjñitam
gita-6	Bhagavadgītā 6.24		16	anuṣṭubh	jati	syllable-heuristic	medium	saṃkalpa-prabhavān kāmāṃs tyaktvā sarvān aśeṣataḥ
gita-6	Bhagavadgītā 6.25		16	anuṣṭubh	jati	syllable-heuristic	medium	śanaiḥ śanair uparamed buddhyā dhṛti-gṛhītayā
gita-6	Bhagavadgītā 6.26		16	anuṣṭubh	jati	syllable-heuristic	medium	yato yato niścarati manaś cañcalam asthiram
gita-6	Bhagavadgītā 6.27		16	anuṣṭubh	jati	syllable-heuristic	medium	praśānta-manasaṃ hy enaṃ yoginaṃ sukham uttamam
gita-6	Bhagavadgītā 6.28		16	anuṣṭubh	jati	syllable-heuristic	medium	yuñjann evaṃ sadātmānaṃ yogī vigata-kalmaṣaḥ
gita-6	Bhagavadgītā 6.29		16	anuṣṭubh	jati	syllable-heuristic	medium	sarva-bhūta-stham ātmānaṃ sarva-bhūtāni cātmani
gita-6	Bhagavadgītā 6.30		16	anuṣṭubh	jati	syllable-heuristic	medium	yo māṃ paśyati sarvatra sarvaṃ ca mayi paśyati
gita-6	Bhagavadgītā 6.31		16	anuṣṭubh	jati	syllable-heuristic	medium	sarva-bhūta-sthitaṃ yo māṃ bhajaty ekatvam āsthitaḥ
gita-6	Bhagavadgītā 6.32		16	anuṣṭubh	jati	syllable-heuristic	medium	ātmaupamyena sarvatra samaṃ paśyati yo ‘rjuna
gita-6	Bhagavadgītā 6.33		6			unresolved		arjuna uvāca
gita-6	Bhagavadgītā 6.34		16	anuṣṭubh	jati	syllable-heuristic	medium	cañcalaṃ hi manaḥ kṛṣṇa pramāthi balavad dṛḍham
gita-6	Bhagavadgītā 6.35		7			unresolved		śrī-bhagavān uvāca
gita-6	Bhagavadgītā 6.36		16	anuṣṭubh	jati	syllable-heuristic	medium	asaṃyatātmanā yogo duṣprāpa iti me matiḥ
gita-6	Bhagavadgītā 6.37		6			unresolved		arjuna uvāca
gita-6	Bhagavadgītā 6.38		16	anuṣṭubh	jati	syllable-heuristic	medium	kac-cin nobhaya-vibhraṣṭaś chinnābhram iva naśyati
gita-6	Bhagavadgītā 6.39		16	anuṣṭubh	jati	syllable-heuristic	medium	etan me saṃśayaṃ kṛṣṇa chettum arhasy aśeṣataḥ
gita-6	Bhagavadgītā 6.40		7			unresolved		śrī-bhagavān uvāca
gita-6	Bhagavadgītā 6.41		16	anuṣṭubh	jati	syllable-heuristic	medium	prāpya puṇya-kṛtāṃl lokān uṣitvā śāśvatīḥ samāḥ
gita-6	Bhagavadgītā 6.42		16	anuṣṭubh	jati	syllable-heuristic	medium	atha vā yoginām eva kule bhavati dhīmatām
gita-6	Bhagavadgītā 6.43		16	anuṣṭubh	jati	syllable-heuristic	medium	tatra taṃ buddhi-saṃyogaṃ labhate paurva-dehikam
gita-6	Bhagavadgītā 6.44		16	anuṣṭubh	jati	syllable-heuristic	medium	pūrvābhyāsena tenaiva hriyate hy avaśo ‘pi saḥ
gita-6	Bhagavadgītā 6.45		16	anuṣṭubh	jati	syllable-heuristic	medium	prayatnād yatamānas tu yogī saṃśuddha-kilbiṣaḥ
gita-6	Bhagavadgītā 6.46		16	anuṣṭubh	jati	syllable-heuristic	medium	tapasvibhyo ‘dhiko yogī jñānibhyo ‘pi mato ‘dhikaḥ
gita-6	Bhagavadgītā 6.47		16	anuṣṭubh	jati	syllable-heuristic	medium	yoginām api sarveṣāṃ mad-gatenāntar-ātmanā
gita-7	Bhagavadgītā 7.1		7			unresolved		śrī-bhagavān uvāca
gita-7	Bhagavadgītā 7.2		16	anuṣṭubh	jati	syllable-heuristic	medium	jñānaṃ te ‘haṃ sa-vijñānam idaṃ vakṣyāmy aśeṣataḥ
gita-7	Bhagavadgītā 7.3		16	anuṣṭubh	jati	syllable-heuristic	medium	manuṣyāṇāṃ sahasreṣu kaś-cid yatati siddhaye
gita-7	Bhagavadgītā 7.4		16	anuṣṭubh	jati	syllable-heuristic	medium	bhūmir āpo ‘nalo vāyuḥ khaṃ mano buddhir eva ca
gita-7	Bhagavadgītā 7.5		16	anuṣṭubh	jati	syllable-heuristic	medium	apareyam itas tv anyāṃ prakṛtiṃ viddhi me parām
gita-7	Bhagavadgītā 7.6		16	anuṣṭubh	jati	syllable-heuristic	medium	etad-yonīni bhūtāni sarvāṇīty upadhāraya
gita-7	Bhagavadgītā 7.7		16	anuṣṭubh	jati	syllable-heuristic	medium	mattaḥ parataraṃ nānyat kiṃ-cid asti dhanaṃjaya
gita-7	Bhagavadgītā 7.8		16	anuṣṭubh	jati	syllable-heuristic	medium	raso ‘ham apsu kaunteya prabhāsmi śaśi-sūryayoḥ
gita-7	Bhagavadgītā 7.9		16	anuṣṭubh	jati	syllable-heuristic	medium	puṇyo gandhaḥ pṛthivyāṃ ca tejaś cāsmi vibhāvasau
gita-7	Bhagavadgītā 7.10		16	anuṣṭubh	jati	syllable-heuristic	medium	bījaṃ māṃ sarva-bhūtānāṃ viddhi pārtha sanātanam
gita-7	Bhagavadgītā 7.11		16	anuṣṭubh	jati	syllable-heuristic	medium	balaṃ balavatāṃ cāhaṃ kāma-rāga-vivarjitam
gita-7	Bhagavadgītā 7.12		16	anuṣṭubh	jati	syllable-heuristic	medium	ye caiva sāttvikā bhāvā rājasās tāmasāś ca ye
gita-7	Bhagavadgītā 7.13		16	anuṣṭubh	jati	syllable-heuristic	medium	tribhir guṇa-mayair bhāvair ebhiḥ sarvam idaṃ jagat
gita-7	Bhagavadgītā 7.14		16	anuṣṭubh	jati	syllable-heuristic	medium	daivī hy eṣā guṇa-mayī mama māyā duratyayā
gita-7	Bhagavadgītā 7.15		16	anuṣṭubh	jati	syllable-heuristic	medium	na māṃ duṣkṛtino mūḍhāḥ prapadyante narādhamāḥ
gita-7	Bhagavadgītā 7.16		16	anuṣṭubh	jati	syllable-heuristic	medium	catur-vidhā bhajante māṃ janāḥ sukṛtino ‘rjuna
gita-7	Bhagavadgītā 7.17		16	anuṣṭubh	jati	syllable-heuristic	medium	teṣāṃ jñānī nitya-yukta eka-bhaktir viśiṣyate
gita-7	Bhagavadgītā 7.18		16	anuṣṭubh	jati	syllable-heuristic	medium	udārāḥ sarva evaite jñānī tv ātmaiva me matam
