id	type	question	answer	choices	verdict_refs	source_dataset
ZOD-0682	classify-verdict	In the dictionaries, are प्रकृतिमन्त् (prakṛtimant) and प्रकृतिमत् (prakṛtimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:150532:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0683	classify-verdict	In the dictionaries, are प्रतिवन्त् (prativant) and प्रतिवत् (prativat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:151547:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0684	classify-verdict	In the dictionaries, are प्रमाणवन्त् (pramāṇavant) and प्रमाणवत् (pramāṇavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:154432:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0685	classify-verdict	In the dictionaries, are विभूतिमन्त् (vibhūtimant) and विभूतिमत् (vibhūtimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:171304:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0686	classify-verdict	In the dictionaries, are अतिशयवन्त् (atiśayavant) and अतिशयवत् (atiśayavat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:173001:at_only	dcs-nominal-class-split-adj
ZOD-0687	classify-verdict	In the dictionaries, are प्रतानवन्त् (pratānavant) and प्रतानवत् (pratānavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:175392:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0688	classify-verdict	In the dictionaries, are दायादवन्त् (dāyādavant) and दायादवत् (dāyādavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:175843:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0689	classify-verdict	In the dictionaries, are प्रभाववन्त् (prabhāvavant) and प्रभाववत् (prabhāvavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:177138:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0690	classify-verdict	In the dictionaries, are प्रतिपत्तिमन्त् (pratipattimant) and प्रतिपत्तिमत् (pratipattimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:201907:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0691	classify-verdict	In the dictionaries, are पित्र्यावन्त् (pitryāvant) and पित्र्यावत् (pitryāvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:217437:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0692	classify-verdict	In the dictionaries, are असिन्वन्त् (asinvant) and असिन्वत् (asinvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:218912:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0693	classify-verdict	In the dictionaries, are वनन्वन्त् (vananvant) and वनन्वत् (vananvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:218976:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0694	classify-verdict	In the dictionaries, are इन्द्रावन्त् (indrāvant) and इन्द्रावत् (indrāvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:219052:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0695	classify-verdict	In the dictionaries, are प्रहावन्त् (prahāvant) and प्रहावत् (prahāvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:219773:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0696	classify-verdict	In the dictionaries, are अनुपदस्वन्त् (anupadasvant) and अनुपदस्वत् (anupadasvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:219929:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0697	classify-verdict	In the dictionaries, are अनुयाजवन्त् (anuyājavant) and अनुयाजवत् (anuyājavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:220548:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0698	classify-verdict	In the dictionaries, are पर्यस्तवन्त् (paryastavant) and पर्यस्तवत् (paryastavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:221923:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0699	classify-verdict	In the dictionaries, are सप्तदशवन्त् (saptadaśavant) and सप्तदशवत् (saptadaśavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:222225:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0700	classify-verdict	In the dictionaries, are पञ्चदशवन्त् (pañcadaśavant) and पञ्चदशवत् (pañcadaśavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:222226:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0701	classify-verdict	In the dictionaries, are एकविंशवन्त् (ekaviṃśavant) and एकविंशवत् (ekaviṃśavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:222227:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0702	classify-verdict	In the dictionaries, are पुरोनुवाक्यावन्त् (puronuvākyāvant) and पुरोनुवाक्यावत् (puronuvākyāvat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:222399:at_only	dcs-nominal-class-split-adj
ZOD-0703	classify-verdict	In the dictionaries, are ककुद्मन्त् (kakudmant) and ककुद्मत् (kakudmat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:446:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0704	classify-verdict	In the dictionaries, are करणवन्त् (karaṇavant) and करणवत् (karaṇavat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:2395:at_only	dcs-nominal-class-split-adj
ZOD-0705	classify-verdict	In the dictionaries, are कृमिमन्त् (kṛmimant) and कृमिमत् (kṛmimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:3966:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0706	classify-verdict	In the dictionaries, are केसरवन्त् (kesaravant) and केसरवत् (kesaravat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:4679:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0707	classify-verdict	In the dictionaries, are कोपवन्त् (kopavant) and कोपवत् (kopavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:4968:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0708	classify-verdict	In the dictionaries, are अगुणवन्त् (aguṇavant) and अगुणवत् (aguṇavat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:5685:at_only	dcs-nominal-class-split-adj
ZOD-0709	classify-verdict	In the dictionaries, are संख्यावन्त् (saṃkhyāvant) and संख्यावत् (saṃkhyāvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:8951:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0710	classify-verdict	In the dictionaries, are पद्मवन्त् (padmavant) and पद्मवत् (padmavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:15981:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0711	classify-verdict	In the dictionaries, are सभावन्त् (sabhāvant) and सभावत् (sabhāvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:18405:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0712	classify-verdict	In the dictionaries, are पर्णवन्त् (parṇavant) and पर्णवत् (parṇavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:19985:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0713	classify-verdict	In the dictionaries, are अपन्नदन्त् (apannadant) and अपन्नदत् (apannadat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:20889:at_only	dcs-nominal-class-split-adj
ZOD-0714	classify-verdict	In the dictionaries, are अप्नस्वन्त् (apnasvant) and अप्नस्वत् (apnasvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:21533:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0715	classify-verdict	In the dictionaries, are अभिवन्त् (abhivant) and अभिवत् (abhivat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:30893:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0716	classify-verdict	In the dictionaries, are अम्बुमन्त् (ambumant) and अम्बुमत् (ambumat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:32117:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0717	classify-verdict	In the dictionaries, are मन्थिवन्त् (manthivant) and मन्थिवत् (manthivat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:36582:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0718	classify-verdict	In the dictionaries, are ऋत्वियवन्त् (ṛtviyavant) and ऋत्वियवत् (ṛtviyavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:38781:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0719	classify-verdict	In the dictionaries, are ऋणवन्त् (ṛṇavant) and ऋणवत् (ṛṇavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:38954:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0720	classify-verdict	In the dictionaries, are ऋषभवन्त् (ṛṣabhavant) and ऋषभवत् (ṛṣabhavat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:39031:at_only	dcs-nominal-class-split-adj
ZOD-0721	classify-verdict	In the dictionaries, are ऋष्टिमन्त् (ṛṣṭimant) and ऋष्टिमत् (ṛṣṭimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:39038:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0722	classify-verdict	In the dictionaries, are धीवन्त् (dhīvant) and धीवत् (dhīvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:42672:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-0723	classify-verdict	In the dictionaries, are ध्यानवन्त् (dhyānavant) and ध्यानवत् (dhyānavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:43219:one_lexeme_two_spellings	dcs-nominal-class-split-adj
