adhyaya	verse	gold_form	gold_lemma	gold_pos	dcs_form	dcs_lemma	dcs_upos	class	lemma_match	pos_match	convention	n_gold	n_dcs
6	6.03	yogārūḍhasya	yoga-ārūḍha	nominal	yoga|ārūḍhasya	yoga|āruh	nominal|verb	COMPOUND_SPLIT	n/a	n/a		1	2
6	6.03	tasya	tat	nominal	tasya	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
6	6.03	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
6	6.03	śamaḥ	śama	nominal	śamaḥ	śama	nominal	MATCH	yes	yes		1	1
6	6.03	kāraṇam	kāraṇa	nominal	kāraṇam	kāraṇa	nominal	MATCH	yes	yes		1	1
6	6.03	ucyate	√vac	verb	ucyate	vac	verb	MATCH	yes	yes		1	1
6	6.04	yadā	yadā	indecl	yadā	yadā	indecl	MATCH	yes	yes		1	1
6	6.04	hi	hi	indecl	hi	hi	indecl	MATCH	yes	yes		1	1
6	6.04	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
6	6.04	indriyārtheṣu	indriya-artha	nominal	indriya|artheṣu	indriya|artha	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
6	6.04	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
6	6.04	karmasu	karman	nominal	karmasu	karman	nominal	MATCH	yes	yes		1	1
6	6.04	anuṣajjate	anu-√sañj	verb	anuṣajjate	anuṣañj	verb	LEMMA_DIVERGE	no	yes		1	1
6	6.04	sarva-saṁkalpa-saṁnyāsī	sarva-saṁkalpa-saṁnyāsin	nominal	sarva|saṃkalpa|saṃnyāsī	sarva|saṃkalpa|saṃnyāsin	nominal|nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	3
6	6.04	yogārūḍhaḥ	yoga-ārūḍha	nominal	yoga|ārūḍhaḥ	yoga|āruh	nominal|verb	COMPOUND_SPLIT	n/a	n/a		1	2
6	6.04	tadā	tadā	indecl	tadā	tadā	indecl	MATCH	yes	yes		1	1
6	6.04	ucyate	√vac	verb	ucyate	vac	verb	MATCH	yes	yes		1	1
6	6.05	uddharet	ud-√hṛ	verb	uddharet	uddhṛ	verb	LEMMA_DIVERGE	no	yes		1	1
6	6.05	ātmanā	ātman	nominal	ātmanā	ātman	nominal	MATCH	yes	yes		1	1
6	6.05	ātmānam	ātman	nominal	ātmānam	ātman	nominal	MATCH	yes	yes		1	1
6	6.05	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
6	6.05	ātmānam	ātman	nominal	ātmānam	ātman	nominal	MATCH	yes	yes		1	1
6	6.05	avasādayet	ava-√sad	verb	avasādayet	avasāday	verb	LEMMA_DIVERGE	no	yes		1	1
6	6.05	ātmā	ātman	nominal	ātmā	ātman	nominal	MATCH	yes	yes		1	1
6	6.05	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
6	6.05	hi	hi	indecl	hi	hi	indecl	MATCH	yes	yes		1	1
6	6.05	ātmanaḥ	ātman	nominal	ātmanaḥ	ātman	nominal	MATCH	yes	yes		1	1
6	6.05	bandhuḥ	bandhu	nominal	bandhur	bandhu	nominal	MATCH	yes	yes		1	1
6	6.05	ātmā	ātman	nominal	ātmā	ātman	nominal	MATCH	yes	yes		1	1
6	6.05	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
6	6.05	ripuḥ	ripu	nominal	ripuḥ	ripu	nominal	MATCH	yes	yes		1	1
6	6.05	ātmanaḥ	ātman	nominal	ātmanaḥ	ātman	nominal	MATCH	yes	yes		1	1
6	6.06	bandhuḥ	bandhu	nominal	bandhuḥ	bandhu	nominal	MATCH	yes	yes		1	1
6	6.06	ātmā	ātman	nominal	ātmā	ātman	nominal	MATCH	yes	yes		1	1
6	6.06	ātmanaḥ	ātman	nominal	ātmanaḥ	ātman	nominal	MATCH	yes	yes		1	1
6	6.06	tasya	tat	nominal	tasya	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
6	6.06	yena	yat	nominal	yena	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
6	6.06	ātmā	ātman	nominal	ātmā	ātman	nominal	MATCH	yes	yes		1	1
6	6.06	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
6	6.06	ātmanā	ātman	nominal	ātmanā	ātman	nominal	MATCH	yes	yes		1	1
6	6.06	jitaḥ	jita	nominal	jitaḥ	ji	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.06	anātmanaḥ	an-ātman	nominal	anātmanaḥ	anātman	nominal	MATCH	yes	yes		1	1
6	6.06	tu	tu	indecl	tu	tu	indecl	MATCH	yes	yes		1	1
6	6.06	śatrutve	śatru-tva	nominal	śatru|tve	śatru|tva	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
6	6.06	varteta	√vṛt	verb	varteta	vṛt	verb	MATCH	yes	yes		1	1
6	6.06	ātmā	ātman	nominal	ātmā	ātman	nominal	MATCH	yes	yes		1	1
6	6.06	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
6	6.06	śatru-vat	śatru-vat	indecl	śatru|vat	śatru|vat	nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
6	6.07	jitātmanaḥ	jita-ātman	nominal	jita|ātmanaḥ	ji|ātman	verb|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
6	6.07	praśāntasya	praśānta	nominal	praśāntasya	praśam	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.07	paramātmā	parama-ātman	nominal	paramātmā	paramātman	nominal	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
6	6.07	samāhitaḥ	sam-ā-hita	nominal	samāhitaḥ	samādhā	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.07	śītoṣṇa-sukha-duḥkheṣu	śīta-uṣṇa-sukha-duḥkha	nominal	śīta|uṣṇa|sukha|duḥkheṣu	śīta|uṣṇa|sukha|duḥkha	nominal|nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	4
6	6.07	tathā	tathā	indecl	tathā	tathā	indecl	MATCH	yes	yes		1	1
6	6.07	mānāvamānayoḥ	māna-avamāna	nominal	māna|avamānayoḥ	māna|avamāna	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
6	6.08	jñāna-vijñāna-tṛptātmā	jñāna-vijñāna-tṛpta-ātman	nominal	jñāna|vijñāna|tṛpta|ātmā	jñāna|vijñāna|tṛp|ātman	nominal|nominal|verb|nominal	COMPOUND_SPLIT	n/a	n/a		1	4
6	6.08	kūṭa-sthaḥ	kūṭa-stha	nominal	kūṭastho	kūṭastha	indecl	POS_DIVERGE	yes	no		1	1
6	6.08	vijitendriyaḥ	vijita-indriya	nominal	vijita|indriyaḥ	viji|indriya	verb|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
6	6.08	yuktaḥ	yukta	nominal	yukta	yuj	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.08	iti	iti	indecl	iti	iti	indecl	MATCH	yes	yes		1	1
6	6.08	ucyate	√vac	verb	ucyate	vac	verb	MATCH	yes	yes		1	1
6	6.08	yogī	yogin	nominal	yogī	yogin	nominal	MATCH	yes	yes		1	1
6	6.08	sama-loṣṭāśma-kāñcanaḥ	sama-loṣṭa-aśma-kāñcana	nominal	sama|loṣṭa|aśma|kāñcanaḥ	sama|loṣṭa|aśman|kāñcana	nominal|nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	4
6	6.09	suhṛn-mitrāry-udāsīna-madhyastha-dveṣya-bandhuṣu	suhṛn-mitra-ary-udāsīna-madhya-stha-dveṣya-bandhu	nominal	suhṛd	suhṛd	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.09	sādhuṣu	sādhu	nominal	mitra	mitra	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.09	api	api	indecl	ari	ari	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.09	ca	ca	indecl	udāsīna	udāsīna	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.09	pāpeṣu	pāpa	nominal	madhyastha	madhyastha	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.09	sama-buddhiḥ	sama-buddhi	nominal	dveṣya	dviṣ	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.09	viśiṣyate	vi-√śiṣ	verb	bandhuṣu	bandhu	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.10	yogī	yogin	nominal	sādhuṣu	sādhu	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.10	yuñjīta	√yuj	verb	api	api	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.10	satatam	satatam	indecl	ca	ca	indecl	LEMMA_DIVERGE	no	yes		1	1
6	6.10	ātmānam	ātman	nominal	pāpeṣu	pāpa	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.10	rahasi	rahas	nominal	sama	sama	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.10	sthitaḥ	sthita	nominal	buddhiḥ	buddhi	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.10	ekākī	ekākin	nominal	viśiṣyate	viśiṣ	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.10	yata-cittātmā	yata-citta-ātman	nominal	yogī	yogin	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.10	nirāśīḥ	nir-āśis	nominal	yuñjīta	yuj	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.10	apari-grahaḥ	a-pari-graha	nominal	satatam	satatam	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.11	śucau	śuci	nominal	ātmānam	ātman	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.11	deśe	deśa	nominal	rahasi	rahas	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.11	pratiṣṭhāpya	prati-√sthā	unknown	sthitaḥ	sthā	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.11	sthiram	sthira	nominal	ekākī	ekākin	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.11	āsanam	āsana	nominal	yata	yam	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.11	ātmanaḥ	ātman	nominal	citta	citta	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.11	nātyucchritam	na-aty-ucchrita	nominal	ātmā	ātman	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.11	nātinīcam	na-ati-nīca	nominal	nirāśīḥ	nirāśī	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.11	cailājina-kuśottaram	caila-ajina-kuśa-uttara	nominal	aparigrahaḥ	aparigraha	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.12	tatra	tatra	indecl	śucau	śuci	indecl	LEMMA_DIVERGE	no	yes		1	1
6	6.12	ekāgram	eka-agra	nominal	deśe	deśa	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.12	manaḥ	manas	nominal	pratiṣṭhāpya	pratiṣṭhāpay	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.12	kṛtvā	√kṛ	unknown	sthiram	sthira	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.12	yata-cittendriya-kriyaḥ	yata-citta-indriya-kriya	nominal	āsanam	āsana	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.12	upaviśya	upa-√viś	unknown	ātmanaḥ	ātman	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.12	āsane	āsana	nominal	na	na	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.12	yuñjyāt	√yuj	verb	ati	ati	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.12	yogam	yoga	nominal	ucchritam	ucchri	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.12	ātma-viśuddhaye	ātma-viśuddhi	nominal	na	na	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.13	samam	sama	nominal	ati	ati	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.13	kāya-śiro-grīvam	kāya-śiro-grīva	nominal	nīcam	nīca	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.13	dhārayan	dhārayant	nominal	caila	caila	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.13	acalam	a-cala	nominal	ajina	ajina	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.13	sthiraḥ	sthira	nominal	kuśa	kuśa	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.13	saṁprekṣya	sam-pra-√īkṣ	unknown	uttaram	uttara	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.13	nāsikāgram	nāsikā-agra	nominal	tatra	tatra	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.13	svam	sva	nominal	ekāgram	ekāgra	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.13	diśaḥ	dik	nominal	manaḥ	manas	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.13	ca	ca	indecl	kṛtvā	kṛ	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.13	anavalokayan	an-ava-lokayant	nominal	yata	yam	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.14	praśāntātmā	praśānta-ātman	nominal	citta	citta	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.14	vigatabhīḥ	vigata-bhī	nominal	indriya	indriya	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.14	brahmacāri-vrate	brahmacāri-vrata	nominal	kriyaḥ	kriyā	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.14	sthitaḥ	sthita	nominal	upaviśya	upaviś	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.14	manaḥ	manas	nominal	āsane	āsana	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.14	saṁyamya	sam-√yam	unknown	yuñjyāt	yuj	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.14	mac-cittaḥ	mac-citta	nominal	yogam	yoga	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.14	yuktaḥ	yukta	nominal	ātma	ātman	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.14	āsīta	√ās	verb	viśuddhaye	viśuddhi	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.14	mat-paraḥ	mat-para	nominal	samaṃ	sama	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.15	yuñjan	yuñjant	nominal	kāya	kāya	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.15	evam	evam	indecl	śiraḥ	śiras	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.15	sadā	sadā	indecl	grīvam	grīva	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.15	ātmānam	ātman	nominal	dhārayan	dhāray	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.15	yogī	yogin	nominal	acalam	acala	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.15	niyata-mānasaḥ	niyata-mānasa	nominal	sthiraḥ	sthira	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.15	śāntim	śānti	nominal	samprekṣya	samprekṣ	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.15	nirvāṇa-paramām	nirvāṇa-paramā	nominal	nāsikā	nāsikā	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.15	mat-saṁsthām	mat-saṁsthā	nominal	agram	agra	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.15	adhigacchati	adhi-√gam	verb	svaṃ	sva	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	na	na	indecl	diśaḥ	diś	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	aty-aśnataḥ	ati-aśnant	nominal	ca	ca	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	tu	tu	indecl	anavalokayan	anavalokayat	indecl	LEMMA_DIVERGE	no	yes		1	1
6	6.16	yogaḥ	yoga	nominal	praśānta	praśam	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	asti	√as	verb	ātmā	ātman	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	na	na	indecl	vigata	vigam	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	ca	ca	indecl	bhīḥ	bhī	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	ekāntam	ekānta	nominal	brahmacāri	brahmacārin	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.16	anaśnataḥ	an-aśnant	nominal	vrate	vrata	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.16	na	na	indecl	sthitaḥ	sthā	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	ca	ca	indecl	manaḥ	manas	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	ati-svapna-śīlasya	ati-svapna-śīlasya	nominal	saṃyamya	saṃyam	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	jāgrataḥ	jāgrata	nominal	mad	mad	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.16	na	na	indecl	cittaḥ	citta	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	eva	eva	indecl	yukta	yuj	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	ca	ca	indecl	āsīta	ās	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.16	arjuna	arjuna	nominal	mad	mad	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.17	yuktāhāra-vihārasya	yukta-āhāra-vihāra	nominal	paraḥ	para	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.17	yukta-ceṣṭasya	yukta-ceṣṭa	nominal	yuñjan	yuj	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.17	karmasu	karman	nominal	evam	evam	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.17	yukta-svapnāvabodhasya	yukta-svapna-avabodha	nominal	sadā	sadā	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6					ātmānam	ātman	nominal	GOLD_ONLY				0	1
6	6.17	yogaḥ	yoga	nominal	yogī	yogin	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.17	bhavati	√bhū	verb	niyata	niyam	verb	LEMMA_DIVERGE	no	yes		1	1
6	6.17	duḥkha-hā	duḥkha-han	nominal	mānasaḥ	mānasa	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.18	yadā	yadā	indecl	śāntiṃ	śānti	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.18	viniyatam	vi-ni-yata	nominal	nirvāṇa	nirvāṇa	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.18	cittam	citta	nominal	paramām	parama	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.18	ātmani	ātman	nominal	mad	mad	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.18	eva	eva	indecl	saṃsthām	saṃsthā	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.18	avatiṣṭhate	ava-√sthā	verb	adhigacchati	adhigam	verb	LEMMA_DIVERGE	no	yes		1	1
6	6.18	niḥspṛhaḥ	nir-spṛha	nominal	na	na	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.18	sarva-kāmebhyaḥ	sarva-kāma	nominal	atyaśnataḥ	atyaś	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.18	yuktaḥ	yukta	nominal	tu	tu	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6					yogo	yoga	nominal	GOLD_ONLY				0	1
6	6.18	iti	iti	indecl	'sti	as	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.18	ucyate	√vac	verb	na	na	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.18	tadā	tadā	indecl	ca	ca	indecl	LEMMA_DIVERGE	no	yes		1	1
6	6.19	yathā	yathā	indecl	ekāntam	ekāntam	indecl	LEMMA_DIVERGE	no	yes		1	1
6	6.19	dīpaḥ	dīpa	nominal	an	an	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.19	nivāta-sthaḥ	nivāta-stha	nominal	aśnataḥ	aś	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.19	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
6	6.19	iṅgate	√iṅg	verb	ca	ca	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.19	sā	tat	nominal	ati	ati	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.19	upamā	upamā	nominal	svapna	svapna	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.19	smṛtā	smṛtā	nominal	śīlasya	śīla	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.19	yoginaḥ	yogin	nominal	jāgrato	jāgṛ	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.19	yata-cittasya	yata-citta	nominal	na	na	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.19	yuñjataḥ	yuñjant	nominal	eva	eva	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.19	yogam	yoga	nominal	ca	ca	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.19	ātmanaḥ	ātman	nominal	arjuna	arjuna	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.20	yatra	yatra	indecl	yukta	yuj	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.20	uparamate	upa-√ram	verb	āhāra	āhāra	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.20	cittam	citta	nominal	vihārasya	vihāra	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.20	niruddham	niruddha	nominal	yukta	yukta	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.20	yoga-sevayā	yoga-sevā	nominal	ceṣṭasya	ceṣṭā	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.20	yatra	yatra	indecl	karmasu	karman	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.20	ca	ca	indecl	yukta	yuj	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.20	eva	eva	indecl	svapna	svapna	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.20	ātmanā	ātman	nominal	avabodhasya	avabodha	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.20	ātmānam	ātman	nominal	yogo	yoga	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.20	paśyan	paśyant	nominal	bhavati	bhū	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.20	ātmani	ātman	nominal	duḥkha	duḥkha	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.20	tuṣyati	√tuṣ	verb	hā	han	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.21	sukham	sukha	nominal	yadā	yadā	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.21	ātyantikam	ātyantika	nominal	viniyataṃ	viniyam	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.21	yat	yat	nominal	cittam	citta	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.21	tat	tat	nominal	ātmani	ātman	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.21	buddhi-grāhyam	buddhi-grāhya	nominal	eva	eva	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.21	atīndriyam	ati-indriya	nominal	avatiṣṭhate	avasthā	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.21	vetti	√vid	verb	niḥspṛhaḥ	niḥspṛha	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.21	yatra	yatra	indecl	sarva	sarva	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.21	na	na	indecl	kāmebhyaḥ	kāma	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.21	ca	ca	indecl	yukta	yuj	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.21	eva	eva	indecl	iti	iti	indecl	LEMMA_DIVERGE	no	yes		1	1
6	6.21	ayam	idam	nominal	ucyate	vac	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.21	sthitaḥ	sthita	nominal	tadā	tadā	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.21	calati	√cal	verb	yathā	yathā	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.21	tattvataḥ	tattvataḥ	indecl	dīpo	dīpa	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.22	yam	yat	nominal	nivāta	nivāta	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.22	labdhvā	√labh	unknown	sthaḥ	stha	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.22	ca	ca	indecl	na	na	indecl	LEMMA_DIVERGE	no	yes		1	1
6	6.22	aparam	a-para	nominal	iṅgate	iṅg	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.22	lābham	lābha	nominal	sā	tad	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.22	manyate	√man	verb	upamā	upamā	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.22	na	na	indecl	smṛtā	smṛ	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.22	adhikam	adhika	nominal	yogino	yogin	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.22	tataḥ	tataḥ	indecl	yata	yam	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.22	yasmin	yat	nominal	cittasya	citta	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.22	sthitaḥ	sthita	nominal	yuñjato	yuj	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.22	na	na	indecl	yogam	yoga	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.22	duḥkhena	duḥkha	nominal	ātmanaḥ	ātman	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.22	guruṇā	guru	nominal	yatra	yatra	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.22	api	api	indecl	uparamate	uparam	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.22	vicālyate	vi-√cal	verb	cittaṃ	citta	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.23	tam	tat	nominal	niruddhaṃ	nirudh	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.23	vidyāt	√vid	verb	yoga	yoga	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.23	duḥkha-saṁyoga-viyogam	duḥkha-saṁyoga-viyoga	nominal	sevayā	sevā	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.23	yoga-saṁjñitam	yoga-saṁjñita	nominal	yatra	yatra	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.23	saḥ	tat	nominal	ca	ca	indecl	LEMMA+POS_DIVERGE	no	no		1	1
6	6.23	niścayena	niścayena	indecl	eva	eva	indecl	LEMMA_DIVERGE	no	yes		1	1
6	6.23	yoktavyaḥ	yoktavya	nominal	ātmanā	ātman	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.23	yogaḥ	yoga	nominal	ātmānam	ātman	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.23	anirviṇṇa-cetasā	a-nirviṇṇa-cetas	nominal	paśyan	dṛś	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.24	saṁkalpa-prabhavān	saṁkalpa-prabhava	nominal	ātmani	ātman	nominal	LEMMA_DIVERGE	no	yes		1	1
6	6.24	kāmān	kāma	nominal	tuṣyati	tuṣ	verb	LEMMA+POS_DIVERGE	no	no		1	1
6	6.24	tyaktvā	√tyaj	unknown	sukham	sukha	nominal	LEMMA+POS_DIVERGE	no	no		1	1
6	6.24	sarvān	sarva	nominal	ātyantikam	ātyantika	indecl	LEMMA+POS_DIVERGE	no	no		1	1
